gene,samples_ge_min_count,retained
AC002470.1,1,False
AC027644.3,30,True
AC022296.3,0,False
AL022238.3,0,False
AL022328.1,0,False
OR10AE3P,0,False
AC011899.3,0,False
AC092902.2,0,False
AL139393.3,29,True
AL391834.1,10,False
AC211476.2,0,False
AC074044.1,0,False
AL135910.1,27,True
AC084018.1,0,False
AC096772.1,6,False
AC069544.1,16,True
AC004839.1,0,False
AC104458.1,0,False
AC112250.2,0,False
Z93930.3,5,False
AC012360.2,0,False
AC106052.1,0,False
AC135803.1,1,False
AL591686.2,0,False
AL135786.2,0,False
AC097534.2,26,True
AL159169.2,14,False
AP000525.1,7,False
AL034548.1,0,False
AL161734.1,0,False
OR2BH1P,0,False
AC113189.4,10,False
AC092574.1,0,False
DCP1A,30,True
CSPG4P5,14,False
LINC01578,30,True
AL133551.1,1,False
AC004982.2,22,True
AC009303.3,0,False
AL355987.3,0,False
AL109827.1,0,False
ATP6V1FNB,24,True
OR10Q2P,0,False
TBC1D8-AS1,22,True
AL390726.2,3,False
AC018648.1,0,False
AL353708.3,5,False
AC006033.2,6,False
AL122035.2,27,True
AC090425.2,3,False
AC005696.3,0,False
AL356608.1,0,False
AC009237.14,30,True
AL359532.1,4,False
AC018635.2,0,False
AC022400.7,25,True
AC010186.4,1,False
AC005070.3,27,True
hsa-mir-1253,0,False
AC005832.4,29,True
AC107294.1,0,False
AC092139.1,29,True
AC107464.3,2,False
AC099568.2,4,False
AL391121.1,0,False
AL390726.3,0,False
AC096586.1,16,True
OR6U2P,0,False
U62317.3,0,False
AC083862.2,20,True
AL022324.3,0,False
AC079834.2,22,True
AL356299.2,0,False
AP001412.1,0,False
AC093799.1,0,False
AC092171.4,2,False
AP000553.2,0,False
AP000322.1,0,False
OR7A19P,5,False
AC064836.2,0,False
AC073352.2,0,False
RBAK-RBAKDN,4,False
AC024243.1,0,False
AC107294.2,16,True
AL365181.4,0,False
AP000350.5,0,False
MYHAS,15,True
AL008721.2,26,True
AC093388.1,4,False
Z94721.2,27,True
AL355816.1,0,False
AL117339.4,24,True
AC007349.4,0,False
AC009570.1,5,False
OR5AL1,0,False
AC022392.1,0,False
LINC02012,23,True
AC084036.1,25,True
AF129408.1,0,False
AC012360.3,28,True
AC097505.1,0,False
AL731533.2,0,False
AL355388.2,5,False
ARL2-SNX15,1,False
AL078644.2,10,False
AC009229.3,0,False
AC021205.3,7,False
AC010864.1,1,False
AL360270.3,1,False
AC092681.3,0,False
AL353600.1,0,False
AC117490.2,0,False
AC018645.2,24,True
AC008124.1,30,True
AP000240.1,15,True
FAM106A,26,True
INTS4P2,0,False
AC009690.3,0,False
AL358472.3,2,False
AL844908.2,0,False
DGCR9,4,False
LINC02035,30,True
AC007684.1,9,False
AL390726.4,1,False
AL365203.2,30,True
ATF4P2,0,False
AL022334.2,0,False
C2orf15,24,True
AC012531.2,3,False
AL121845.2,24,True
AC012531.3,0,False
OR51F4P,0,False
AC005046.1,0,False
AL354694.1,0,False
AL359921.2,6,False
AC239803.2,0,False
CDC37L1-DT,3,False
AL449106.1,0,False
AC007250.1,0,False
AC017083.1,4,False
AL355987.4,25,True
Z99755.2,0,False
AC211433.2,0,False
AC073869.3,0,False
AL021707.7,0,False
AC110609.1,0,False
GRIN2B,5,False
AC009309.1,4,False
Z73429.1,0,False
AC092171.5,27,True
OR52E1,0,False
AL713999.1,0,False
AC007378.1,0,False
AP000255.1,0,False
AC097065.2,0,False
AL021707.8,0,False
AC005303.1,0,False
AL596442.2,0,False
AP000569.1,0,False
AP000322.2,0,False
AC019129.2,0,False
AL512598.1,0,False
AL121929.2,2,False
AL162591.2,0,False
LYPD4,0,False
AL590385.2,0,False
AC133528.1,0,False
AP001596.2,0,False
AC144652.1,23,True
AC093865.1,0,False
AP005229.2,1,False
AC020634.1,0,False
AL365434.2,0,False
LINC01990,0,False
PACERR,2,False
AL355312.4,18,True
AC116651.1,4,False
NBPF26,30,True
AL022328.2,0,False
AC005021.1,0,False
AC007663.3,0,False
AP001269.4,0,False
LINC02604,17,True
AL355512.1,7,False
BX537318.1,14,False
LINC00653,25,True
AL138963.3,28,True
AC073957.3,10,False
AC067747.1,0,False
AL121845.3,27,True
AC092587.1,10,False
AC124016.2,27,True
AL359962.2,0,False
AL133215.2,5,False
DGCR10,0,False
AL121652.1,8,False
AL359736.1,3,False
AC002094.3,0,False
LINC02091,0,False
SNURF,23,True
AC108673.2,0,False
BX323046.1,0,False
AL008635.1,0,False
AC092954.2,0,False
AC092535.4,0,False
AC019193.3,0,False
AC131235.3,0,False
AC093726.2,1,False
AC010655.4,26,True
AL359091.5,3,False
AL022328.3,0,False
AC010619.2,0,False
AL671710.1,11,False
AC062037.2,0,False
AL096803.4,0,False
AP000692.2,11,False
AC006946.2,15,True
AC104506.1,2,False
AC069148.1,1,False
AP001437.1,1,False
AC137630.4,0,False
AC000068.2,0,False
HIST2H3PS2,25,True
AL031587.4,0,False
AC002059.1,0,False
AC008695.1,4,False
AC005776.2,0,False
AC091736.1,1,False
AL355816.2,21,True
FAM25BP,23,True
AL391834.2,24,True
OR5BQ1P,0,False
AC102953.2,26,True
AC090912.3,0,False
AC097724.1,0,False
OR2A13P,0,False
TMEM271,8,False
AC013468.1,1,False
Z82243.1,12,False
AC005301.1,0,False
AC092653.1,11,False
AC097376.2,30,True
AC010997.5,0,False
BX649632.1,0,False
OR7E39P,0,False
AL022328.4,9,False
AF129075.2,0,False
OR5BP1P,0,False
AC069200.1,1,False
AC016737.2,0,False
AL049839.2,2,False
AC092953.2,1,False
AL121928.1,0,False
AL360219.1,0,False
CNNM3-DT,2,False
AC097381.3,0,False
AC073283.3,0,False
AC090114.2,30,True
AP000254.1,20,True
U62317.4,7,False
ZBTB8B,0,False
AC017083.2,11,False
AP001033.2,28,True
AL008718.2,0,False
AL121672.3,6,False
AC092042.3,6,False
AC093458.1,0,False
C1QTNF3-AMACR,19,True
AP000350.6,17,True
AC009275.1,15,True
AC006153.1,0,False
AC000068.3,2,False
AC016717.2,10,False
AC016747.3,0,False
AC009237.15,6,False
AC018690.1,12,False
AC024560.3,0,False
DGCR11,30,True
AL121749.1,5,False
RBAKDN,0,False
AC005229.4,30,True
AC058791.1,0,False
AC007032.1,15,True
AC023983.2,0,False
AL008723.2,0,False
OR6L2P,0,False
AC099329.2,13,False
AC078846.1,30,True
CYP4F36P,0,False
TM4SF19-TCTEX1D2,7,False
AL662884.1,0,False
AP005432.2,1,False
OR7M1P,2,False
AC103591.3,22,True
MICE,0,False
AC004921.1,0,False
AP000553.3,0,False
AC007663.4,1,False
PAXIP1-AS1,30,True
AC104109.4,22,True
AC027449.1,0,False
AC004832.5,1,False
AL008718.3,2,False
AP000894.4,5,False
LINC02019,20,True
AC022017.1,0,False
AC021016.3,0,False
AP000547.2,0,False
AL353801.3,1,False
AL451074.5,0,False
AL355472.3,2,False
AC006566.1,0,False
AC096586.2,0,False
AC108747.1,0,False
SFTPD-AS1,0,False
AL355488.1,28,True
AC069222.1,1,False
AC055764.2,4,False
OR2Q1P,0,False
AL158071.5,22,True
AL356488.3,28,True
AL137796.1,0,False
AC005005.3,5,False
AC005291.2,1,False
AC083880.1,2,False
AC128687.2,0,False
LINC01396,0,False
AC017083.3,22,True
AL159169.3,3,False
AC004908.3,0,False
AC107294.3,1,False
AC245008.1,0,False
AC069294.1,0,False
OR5B15P,0,False
AP003481.1,0,False
AL136982.7,0,False
AP000904.1,0,False
AL732292.2,1,False
AC004877.1,2,False
AC008738.7,23,True
OR13I1P,0,False
AL008582.1,0,False
AC004832.6,0,False
AC004951.4,23,True
AC004080.6,0,False
OR8S21P,0,False
AC108673.3,11,False
AC006946.3,2,False
AL645608.8,0,False
AC006023.2,0,False
AC133644.2,2,False
AC004067.1,5,False
AC006480.2,21,True
AC093788.1,15,True
AL139124.1,0,False
AL031666.3,6,False
AC112503.2,2,False
AC072039.2,0,False
AC064836.3,19,True
AC105265.3,0,False
AP000238.1,1,False
AC012510.1,21,True
AC112229.4,0,False
AC096733.2,5,False
BX649601.1,0,False
AL157392.4,0,False
AL133215.3,0,False
AL391069.3,0,False
AL354760.1,0,False
OR6R2P,0,False
AL139339.2,2,False
AC096992.2,23,True
AC104836.1,0,False
AC008264.2,3,False
AP000229.1,2,False
AC098479.1,0,False
AL359198.2,0,False
MIR6129,0,False
AL354809.1,1,False
CNTNAP3P1,0,False
AC022748.3,0,False
TBC1D3K,0,False
FOXD4L6,0,False
SPDYE8P,0,False
AL162274.1,0,False
AL139082.1,0,False
AC121758.3,0,False
RF01986,0,False
AGBL1,22,True
RF02104,4,False
HIST1H4K,0,False
SNORA44,30,True
AL354810.1,0,False
AC120498.8,1,False
AL136439.1,0,False
AC016597.2,0,False
MIR6812,0,False
AC008781.3,0,False
AL512310.11,0,False
CWC25,30,True
AL691403.2,0,False
REXO1L3P,0,False
AC131009.3,1,False
AC008432.1,0,False
RF01966,0,False
RF02188,0,False
AC009283.1,25,True
AC087072.2,0,False
AC009093.5,0,False
AC096708.3,2,False
OR10G1P,0,False
SNORA78,28,True
AC008175.2,0,False
SMIM11B,30,True
MIR7160,0,False
AC092106.2,0,False
RF02187,0,False
AL355377.1,7,False
AC211486.3,12,False
AL731571.1,17,True
AP001877.1,0,False
EPOP,29,True
MIR6776,0,False
AC005562.2,0,False
RN7SL386P,0,False
ZNHIT3,30,True
MIR6511A4,0,False
AL135999.2,0,False
AL121832.2,23,True
RF02195,0,False
MIR4726,0,False
AL354798.1,4,False
AC079395.2,0,False
AL139260.2,0,False
AL512310.12,0,False
WBP1LP8,0,False
PPP1R26P2,0,False
AC215522.1,0,False
MIR8065,0,False
AC100793.4,3,False
AC020904.2,6,False
MIR6792,0,False
AC108125.1,0,False
AC010776.3,0,False
AL136317.1,0,False
AC015819.1,1,False
AC021752.1,0,False
AL118556.2,0,False
RF02204,0,False
AC100757.1,0,False
AC009318.2,25,True
AC109583.2,0,False
AC004223.4,0,False
AC087284.1,22,True
AL050303.2,0,False
C2orf27AP1,0,False
CT45A7,0,False
MRPL57P1,0,False
MIR6760,0,False
RF02159,0,False
AC091271.1,23,True
HIST1H2BM,29,True
AL596245.1,0,False
LHX1,10,False
AC005520.5,2,False
AL021997.2,0,False
AC092670.1,0,False
RN7SL343P,0,False
AL359547.2,0,False
AC091812.2,0,False
AC087385.3,0,False
AL139089.1,13,False
AC106782.5,0,False
AC007686.3,22,True
AC007967.4,0,False
VN1R74P,0,False
AC011472.4,0,False
AC005258.1,0,False
AC244100.1,0,False
MIR6075,0,False
MIR6870,0,False
AC234791.1,0,False
AC022558.3,0,False
CYFIP1,30,True
RF02132,0,False
AC100756.3,0,False
MIR6790,0,False
AL117379.1,19,True
AC245041.1,28,True
VN1R76P,0,False
AC007318.2,6,False
AC024257.4,0,False
U52112.1,0,False
AC024337.2,4,False
AC244107.2,0,False
MIR6126,0,False
CEACAM20,0,False
MIR6765,0,False
RF02202,0,False
AL136040.1,12,False
AL137058.2,26,True
AC020658.4,0,False
AC007204.1,0,False
AC022898.2,14,False
BX322562.1,0,False
AL133445.2,10,False
AC119619.1,0,False
HIST1H2BG,30,True
AC138932.4,0,False
AC083805.3,0,False
AL137847.3,0,False
BX640514.2,4,False
AC123788.2,0,False
AC005695.3,0,False
RN7SL673P,0,False
ENPP7P7,0,False
USP27X,30,True
AL096828.3,0,False
AC008033.3,2,False
FP700111.2,0,False
AL133227.1,3,False
MIR7843,0,False
SNORD115-13,0,False
MIR6842,0,False
AC018755.4,0,False
AL096677.2,0,False
AF254983.1,2,False
TAF9,30,True
AL139418.1,0,False
SDR42E1P4,0,False
AC027088.4,1,False
AC023158.2,0,False
AC020658.5,0,False
AC140113.4,0,False
AC024581.2,0,False
AC010678.1,0,False
AL138721.1,0,False
SLC25A15P4,0,False
MIR6859-2,0,False
AC019176.2,0,False
AC236972.3,0,False
MIR8066,0,False
FRMD6-AS1,25,True
AC034102.9,0,False
AL731566.1,0,False
AL133520.1,20,True
SLC20A1P2,0,False
AC211476.3,11,False
MIR6798,0,False
NOL12,30,True
CR848007.2,0,False
AC012313.9,0,False
RF02277,0,False
AC011297.1,13,False
CA15P2,0,False
RF02209,0,False
MIR8068,0,False
AL450423.1,0,False
AC103858.2,0,False
AC104260.1,0,False
AC084757.4,0,False
MIR6877,0,False
AL513485.1,0,False
RN7SL722P,0,False
RF01963,0,False
MIR6853,0,False
RN7SL733P,0,False
RF02177,0,False
AL031667.3,8,False
AC005632.4,0,False
AC113385.2,0,False
AC009560.1,1,False
RF02137,0,False
IGKV2-40,2,False
ENPP7P14,0,False
AC243654.1,0,False
AC009163.5,0,False
AC068722.2,2,False
AC025162.2,0,False
RF02120,0,False
GOLGA6L1,6,False
AC005066.1,0,False
AL592071.1,0,False
RN7SL106P,0,False
AC005746.3,0,False
HIST1H3G,30,True
AC121761.2,8,False
AL450472.3,0,False
AC022079.1,9,False
SDR42E1P1,0,False
AL355365.1,0,False
AL049794.1,0,False
RBM17P2,0,False
AL512506.1,1,False
AL135999.3,2,False
RF01974,0,False
RF02112,0,False
AC006011.2,0,False
RN7SL2,30,True
AL136038.5,11,False
AC239804.2,0,False
LINC01138,30,True
AC024909.1,19,True
AL121873.1,0,False
AL360169.2,2,False
AL590282.1,0,False
MIR3670-4,0,False
FAM27E3,22,True
AC009237.16,0,False
AC069209.1,0,False
AC092140.2,0,False
AC006539.3,0,False
MIR6813,0,False
AC007014.2,7,False
FAM230J,0,False
INO80B-WBP1,20,True
OR7E156P,0,False
MIR4727,0,False
RF02045,0,False
MIR6507,0,False
RNA5SP534,0,False
MIR6724-2,0,False
AC040978.1,0,False
MIR6514,0,False
FP885919.1,0,False
CASTOR2,30,True
RN7SL539P,0,False
AC005089.1,0,False
RF02118,0,False
AL354821.1,0,False
SNORD1C,0,False
AC106739.1,0,False
AC009032.1,24,True
RNA5SP535,0,False
RN7SL787P,0,False
ABCB10P1,4,False
OR4M2,0,False
AC020910.4,22,True
AC084824.3,3,False
MIR6777,0,False
ALOX15P1,17,True
MIR6081,0,False
AC090132.2,0,False
RF02102,0,False
AC074029.3,0,False
AC027807.2,0,False
AC083849.1,0,False
MIR6774,0,False
AC090164.2,0,False
AC072046.2,0,False
FADS2P1,1,False
AC114781.5,0,False
AC008121.2,0,False
AL591471.1,0,False
AL133243.1,0,False
SNX18P1Y,0,False
RNA5SP439,0,False
AL031601.2,0,False
RN7SL585P,0,False
RF02172,0,False
MIR8071-1,0,False
AL035661.1,30,True
AC004528.2,0,False
PRAMEF28P,0,False
NATD1,30,True
RBPJP2,0,False
H2AFB1,0,False
AC011815.2,0,False
RN7SL248P,0,False
AC026333.4,0,False
FAM197Y4,0,False
AC025521.1,0,False
AL138689.1,16,True
ANTXRL,0,False
SOCS7,30,True
AL365265.1,0,False
AC015912.3,14,False
AP005212.2,6,False
AC106028.4,0,False
AC025588.4,0,False
AC009163.6,22,True
AP001065.1,2,False
TBC1D3H,3,False
AC073575.2,4,False
RNA5SP414,0,False
RF01964,0,False
AC134878.1,0,False
RN7SL818P,0,False
AC022106.1,0,False
AC097478.1,0,False
AL354976.1,0,False
AC243585.1,0,False
AJ011932.1,1,False
AP003419.2,0,False
GGTLC3,0,False
AC138649.1,0,False
AL391903.2,0,False
MIR6728,0,False
SYNGAP1-AS1,0,False
AL137078.2,0,False
MIR7702,0,False
AC245297.3,30,True
SNORA73A,30,True
AL031665.1,0,False
AL137060.1,2,False
AC069281.2,15,True
GAGE13,0,False
AC009831.3,0,False
CBSL,13,False
SPATA31E3P,0,False
MIR6069,0,False
AC022929.2,1,False
AC010133.1,0,False
ADRA2B,11,False
HIST1H2BE,30,True
AC084018.2,13,False
AC015660.3,0,False
AC131902.2,0,False
AC009269.5,12,False
AC099654.4,0,False
MIR6864,0,False
MIR5088,0,False
AC023449.2,10,False
AC244093.1,4,False
SNORA71E,11,False
AC091076.1,0,False
AC015722.2,3,False
MIR6749,0,False
AC009318.3,10,False
ZNF646P1,0,False
LINC02334,1,False
RPSAP73,0,False
AL136531.2,27,True
AL359314.1,0,False
AC007551.2,0,False
AL160191.3,1,False
AL355974.1,0,False
CU633967.1,29,True
AC032011.1,0,False
AC005899.6,0,False
RF02200,0,False
AC232323.1,0,False
RF02181,0,False
AC016999.2,0,False
AC127381.2,0,False
ZNF658,30,True
RN7SL853P,0,False
AL137000.1,0,False
AC103564.3,0,False
AC105105.3,0,False
FAM74A3,0,False
AL355987.5,0,False
AC087742.1,0,False
AL110115.1,3,False
AC013412.1,0,False
AC004233.3,0,False
GRAMD4P4,0,False
AC130371.2,22,True
AC239803.3,2,False
AC148476.1,0,False
AC239600.2,0,False
ADAMTS7P1,0,False
AC005702.3,0,False
AL121612.1,0,False
MIR6801,0,False
AC245028.3,0,False
AC103691.1,3,False
TMEM269,2,False
AC097634.2,0,False
MIR6885,0,False
TPTE,2,False
RF01978,0,False
AL357153.4,0,False
AC233981.2,0,False
AC015967.1,0,False
AC090510.2,0,False
RNA5SP536,0,False
RF01887,0,False
AL121772.1,12,False
AC241644.3,0,False
MIR6515,0,False
TBC1D3D,7,False
AL162390.1,18,True
AC245060.5,20,True
SEC22B2,0,False
RN7SL196P,0,False
AC114271.1,30,True
AC145423.2,0,False
RF02124,3,False
AC008957.2,0,False
C8orf89,0,False
AC078909.2,0,False
AC006986.1,0,False
AP001005.2,0,False
AC005790.1,1,False
AL136228.1,0,False
AC092278.1,0,False
AC092119.2,6,False
AC023282.1,1,False
MIR1273H,0,False
RNA5SP257,0,False
AL512638.2,0,False
LINC01746,0,False
AC242376.2,30,True
RN7SL650P,0,False
AC009154.2,0,False
AL691432.3,0,False
AP002383.5,0,False
AC244154.1,30,True
AC124076.1,0,False
RF02130,0,False
AL121768.2,0,False
MRPS17P5,0,False
MIR6832,0,False
AC012414.7,0,False
RF02150,0,False
AL121845.4,0,False
ANKRD20A6P,0,False
AC123912.6,0,False
AL121772.2,0,False
AC007336.2,0,False
TBC1D3L,30,True
AC105020.5,0,False
FAM74A6,0,False
RF02246,0,False
RCC1L,30,True
AC008443.7,0,False
AC090970.2,11,False
SEBOX,0,False
AC091304.6,0,False
AL034397.3,29,True
AL121955.1,0,False
SNORD28,0,False
RF02251,0,False
AL356274.1,0,False
AC007450.2,0,False
MIR6889,0,False
AC138035.3,0,False
AC083806.2,0,False
CU639417.1,28,True
AC010205.1,1,False
AC005332.3,24,True
AL121985.2,0,False
AC080038.2,19,True
RN7SL545P,0,False
AC024884.1,0,False
SPDYE10P,0,False
ZYXP1,0,False
IGHV2-70,14,False
AC006249.1,0,False
AL096861.1,0,False
FAM74A4,0,False
AP001282.2,0,False
RNU2-1,30,True
DGKK,0,False
AC025031.3,0,False
AL391669.1,0,False
AC087893.1,7,False
DUX4L24,0,False
RIMBP3B,11,False
AC240442.1,0,False
PI4KAP1,29,True
AL355338.1,30,True
RF02190,0,False
RNU6-866P,0,False
TBC1D3,2,False
AC011447.5,0,False
AL390754.1,0,False
AC233968.1,28,True
HIST1H4F,29,True
MIR378J,0,False
MIR6867,0,False
AC007671.1,0,False
AL669942.1,9,False
AC073052.2,0,False
AC125257.2,0,False
AL662814.1,0,False
RN7SL719P,0,False
AC092628.2,0,False
SNORD109A,0,False
HIST1H2BO,29,True
AC244669.2,1,False
AL512624.1,0,False
AL157817.1,0,False
AC106782.6,3,False
AC022467.1,2,False
RF02266,0,False
RN7SL625P,0,False
TBC1D3J,0,False
LINC02371,0,False
RN7SKP236,0,False
RNA5SP526,0,False
AP005019.2,0,False
AL133370.2,0,False
AC090517.2,13,False
AC137590.2,0,False
AC040169.3,6,False
AC106886.3,0,False
MYO5BP1,0,False
AC015540.1,0,False
AL360181.4,0,False
AL591926.1,0,False
AL157834.3,0,False
RF02135,0,False
AC108704.1,0,False
MIR6761,0,False
AC099521.1,0,False
AL357559.1,0,False
MIR486-1,0,False
RF01778,0,False
AC005332.4,28,True
MIR7974,0,False
AL049757.1,1,False
AL136964.1,0,False
AC012653.2,0,False
RF02039,0,False
AC079906.1,0,False
AL137028.1,0,False
AC141273.2,0,False
RF01884,0,False
CCL23,1,False
AC004466.2,4,False
AC013791.1,0,False
ELOA3D,0,False
RN7SL627P,0,False
AC233702.9,0,False
KRTAP7-1,1,False
HIST1H3E,30,True
AC120498.9,0,False
TRBV12-3,0,False
AC243732.1,0,False
AC006435.3,0,False
RNA5SP527,0,False
RF02216,0,False
PRAMEF27,0,False
AC018926.1,1,False
BX072579.2,0,False
AC243829.1,3,False
AC016747.4,9,False
MIR6128,0,False
Z82195.2,0,False
AC090241.3,10,False
AC004792.1,0,False
F8A2,0,False
AC008121.3,0,False
AC025166.1,0,False
AC007204.2,0,False
MIR6768,0,False
TBC1D3B,20,True
MIR6078,0,False
NPHP3-ACAD11,22,True
AC126915.2,0,False
AC138749.5,0,False
MIR6772,0,False
AC012531.4,0,False
AC004825.2,5,False
RF01968,0,False
AL353770.1,0,False
MIR6762,0,False
APONP,0,False
MIR7152,0,False
AL023803.2,2,False
LINC01297,0,False
AC068473.5,30,True
AC233724.12,0,False
AC110285.5,0,False
AC010333.3,0,False
AC100757.2,0,False
RF02178,0,False
AC009233.1,0,False
MIR6788,0,False
AC132807.2,0,False
AL512427.1,0,False
AC023043.4,2,False
RN7SL422P,0,False
AL133351.4,0,False
AC131238.1,0,False
AL135936.1,0,False
RF01977,0,False
RF01973,0,False
AL589994.2,0,False
AC068790.8,0,False
AC009804.1,0,False
AL117190.3,0,False
AC087241.3,3,False
SEPT14P17,0,False
AC011487.4,0,False
AL136317.2,4,False
AC011700.1,0,False
PANO1,7,False
AC001226.1,0,False
AC006386.1,0,False
Z69908.1,0,False
AC004241.2,0,False
AL109933.3,0,False
AC093512.1,0,False
RF00635,0,False
AC116447.1,0,False
AL390240.1,0,False
AL139384.1,28,True
AC005296.1,0,False
ZKSCAN2-DT,29,True
AC239859.5,0,False
KRT89P,0,False
AL157813.1,4,False
AC105227.2,0,False
MIR7150,0,False
TBC1D3I,1,False
RF02176,0,False
AC090826.2,0,False
MIR8083,0,False
AC079684.1,3,False
AL139260.3,16,True
AL109804.1,0,False
AC090971.5,1,False
NKAIN3-IT1,13,False
TEX28P1,0,False
RN7SL600P,9,False
AC026356.1,24,True
AC019322.3,0,False
MIR6771,0,False
AC013470.4,0,False
BSNDP2,0,False
MIR6735,0,False
AC087588.2,1,False
AC011298.2,0,False
RNU11,0,False
AC020656.2,2,False
PTCHD3P1,4,False
MIR6750,0,False
AC092794.1,2,False
MIR6876,0,False
AC254629.1,0,False
MIR8056,0,False
AC013564.1,2,False
AC006449.1,0,False
HIST1H2AH,30,True
SNORA17A,1,False
MIR8052,0,False
AL352984.2,0,False
ZNF280B,13,False
AL354950.1,0,False
AC129492.7,0,False
AC011476.8,0,False
RN7SL166P,0,False
AL353149.1,0,False
AC015574.1,0,False
AL353748.2,0,False
MIR6753,0,False
MLLT6,30,True
AC005383.1,0,False
AC002401.3,0,False
GXYLT1P4,3,False
HMGB1P24,8,False
RNU6-538P,0,False
RF02192,0,False
TP53TG3E,1,False
MIR8086,0,False
AC091980.2,1,False
AC009159.1,0,False
SNORD25,0,False
AL603755.1,0,False
BSNDP1,0,False
PPP4R3B,30,True
RF02183,0,False
AC011468.5,3,False
AC020663.3,9,False
PPP1R26P3,0,False
AC122133.1,0,False
AC239860.1,0,False
SYNRG,30,True
MIR6825,0,False
RF02131,0,False
SNORD50B,0,False
NUDT18,30,True
AC244015.1,0,False
AC090093.1,0,False
SNORD91B,1,False
AC026469.1,0,False
RN7SL296P,0,False
AC022098.4,0,False
AL031710.2,0,False
AC079395.3,0,False
AC024940.6,9,False
MIR6766,0,False
AF117829.2,0,False
AC025594.2,5,False
MIR6782,0,False
MIR6504,0,False
AL928646.1,0,False
ZNF2,30,True
GAGE2E,0,False
AC067904.3,0,False
AC244131.2,1,False
AC048382.5,20,True
AC211486.4,0,False
HIST1H4L,29,True
SNORD116-22,4,False
RN7SL203P,0,False
AC243994.1,0,False
AL592227.1,0,False
AC241952.1,30,True
RN7SL663P,0,False
RF02146,0,False
AL357080.1,0,False
AL133492.1,0,False
SEC22B3,1,False
MIR6888,0,False
SCARNA16,30,True
SNX18P5,0,False
CCL16,0,False
AC027348.1,0,False
AC068134.4,0,False
TRBV12-5,0,False
AL354718.1,26,True
RF01928,0,False
AC005391.1,0,False
AC117457.1,0,False
MIR6814,0,False
MIR6815,0,False
FRG2MP,0,False
AC243571.1,0,False
AC018529.1,0,False
AC048341.2,20,True
LENG9,30,True
AC130324.3,13,False
AC018445.1,0,False
AC007497.1,0,False
AC004467.1,0,False
AC092794.2,0,False
AL512791.2,24,True
AC074140.1,0,False
AL161421.1,22,True
AL353997.5,0,False
MIR6740,0,False
MIR6745,0,False
AC245884.11,0,False
AC005186.1,1,False
RNA5-8SN3,30,True
AL161431.1,21,True
HIST1H2AK,30,True
AL121906.2,4,False
LINC00547,0,False
AC024257.5,0,False
RNU1-68P,0,False
RN7SL544P,0,False
RF01965,0,False
AC073578.2,0,False
AC010503.4,30,True
AC009120.5,0,False
MIR4734,0,False
FAM242F,0,False
TRBV16,0,False
AL355810.1,0,False
AC093913.1,0,False
RF02121,0,False
MRPS31P1,0,False
MIR6511A1,0,False
AC135048.3,0,False
AC127002.1,0,False
RF01972,0,False
MIR6780A,0,False
AC012150.2,0,False
AC007274.3,0,False
AL391095.2,0,False
AC025253.1,0,False
LINC02340,0,False
AC073968.1,0,False
AC241377.1,0,False
AL162731.1,0,False
CCL4,30,True
RNA5SP528,0,False
RF01892,0,False
AC006158.1,0,False
AL512324.1,0,False
AC006924.1,0,False
AC141273.3,0,False
AL136981.2,28,True
Z95327.2,0,False
AC103746.1,3,False
PDCD6IPP1,0,False
AL354950.2,0,False
SPDYE19P,0,False
AL138781.2,3,False
AC103691.2,0,False
MIR5787,0,False
MIR8088,0,False
RN7SL680P,0,False
Z99129.1,0,False
FGD5P1,12,False
PRAG1,30,True
AC010999.1,0,False
MIR6503,0,False
AC091167.5,1,False
AC096861.1,0,False
AL513479.1,0,False
AC006335.2,0,False
C7orf77,0,False
AL080312.2,0,False
RF02179,0,False
MIR6868,0,False
AC245517.5,0,False
AC100757.3,0,False
AC092111.1,17,True
AC012645.4,0,False
RF01984,0,False
MIR6124,0,False
AC113385.3,0,False
